titleId;ordering;title;region;language;types;attributes;isOriginalTitle;tconst;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres;averageRating;numVotes;pais
tt0416449;1;300;\N;\N;original;\N;1;tt0416449;movie;300;300;0;2006;\N;117;Action,Drama;7.6;894503;Estados Unidos da América, Canadá, Bulgária
tt0416508;1;Becoming Jane;\N;\N;original;\N;1;tt0416508;movie;Becoming Jane;Becoming Jane;0;2007;\N;120;Biography,Drama,Romance;7.0;66997;Reino Unido, Irlanda, Estados Unidos da América
tt0417741;1;Harry Potter and the Half-Blood Prince;\N;\N;original;\N;1;tt0417741;movie;Harry Potter and the Half-Blood Prince;Harry Potter and the Half-Blood Prince;0;2009;\N;153;Action,Adventure,Family;7.6;632150;Reino Unido, Estados Unidos da América
tt0418279;1;Transformers;\N;\N;original;\N;1;tt0418279;movie;Transformers;Transformers;0;2007;\N;144;Action,Adventure,Sci-Fi;7.1;700188;Estados Unidos da América
tt0418455;1;Adams æbler;\N;\N;original;\N;1;tt0418455;movie;Adam's Apples;Adams æbler;0;2005;\N;94;Comedy,Crime,Drama;7.7;57169;Dinamarca, Alemanha
tt0418689;1;Flags of Our Fathers;\N;\N;original;\N;1;tt0418689;movie;Flags of Our Fathers;Flags of Our Fathers;0;2006;\N;135;Action,Adventure,Drama;7.1;132378;Estados Unidos da América
tt0418763;1;Jarhead;\N;\N;original;\N;1;tt0418763;movie;Jarhead;Jarhead;0;2005;\N;125;Biography,Drama,War;7.0;217241;Reino Unido, Alemanha, Estados Unidos da América
tt0419294;1;The Three Burials of Melquiades Estrada;\N;\N;original;\N;1;tt0419294;movie;The Three Burials of Melquiades Estrada;The Three Burials of Melquiades Estrada;0;2005;\N;121;Adventure,Crime,Drama;7.3;42704;França, México, Estados Unidos da América
tt0419677;1;Dead Man's Shoes;\N;\N;original;\N;1;tt0419677;movie;Dead Man's Shoes;Dead Man's Shoes;0;2004;\N;90;Crime,Drama,Thriller;7.5;61351;Reino Unido
tt0419749;1;Find Me Guilty;\N;\N;original;\N;1;tt0419749;movie;Find Me Guilty;Find Me Guilty;0;2006;\N;125;Biography,Comedy,Crime;7.0;37349;Alemanha, Estados Unidos da América
tt0419887;1;The Kite Runner;\N;\N;original;\N;1;tt0419887;movie;The Kite Runner;The Kite Runner;0;2007;\N;128;Drama;7.6;84084;Reino Unido, China, Estados Unidos da América
tt0420223;1;Stranger Than Fiction;\N;\N;original;\N;1;tt0420223;movie;Stranger Than Fiction;Stranger Than Fiction;0;2006;\N;113;Comedy,Drama,Fantasy;7.5;241545;Estados Unidos da América, Reino Unido
tt0421082;1;Control;\N;\N;original;\N;1;tt0421082;movie;Control;Control;0;2007;\N;122;Biography,Drama,Music;7.6;70409;Reino Unido, França, Austrália, Japão, Estados Unidos da América
tt0421206;1;Gridiron Gang;\N;\N;original;\N;1;tt0421206;movie;Gridiron Gang;Gridiron Gang;0;2006;\N;125;Biography,Crime,Drama;7.1;82699;Estados Unidos da América
tt0421238;1;The Proposition;\N;\N;original;\N;1;tt0421238;movie;The Proposition;The Proposition;0;2005;\N;104;Crime,Drama,Western;7.3;56742;Austrália, Reino Unido
tt0421715;1;The Curious Case of Benjamin Button;\N;\N;original;\N;1;tt0421715;movie;The Curious Case of Benjamin Button;The Curious Case of Benjamin Button;0;2008;\N;166;Drama,Fantasy,Romance;7.8;725233;Estados Unidos da América
tt0423866;1;Binjip;\N;\N;original;\N;1;tt0423866;movie;3-Iron;Binjip;0;2004;\N;88;Crime,Drama,Romance;7.9;60139;Coreia do Sul, Japão
tt0424136;1;Hard Candy;\N;\N;original;\N;1;tt0424136;movie;Hard Candy;Hard Candy;0;2005;\N;104;Drama,Thriller;7.0;172394;Estados Unidos da América
tt0424205;1;Joyeux Noël;\N;\N;original;\N;1;tt0424205;movie;Joyeux Noel;Joyeux Noël;0;2005;\N;116;Drama,History,Music;7.6;33226;França, Alemanha, Reino Unido, Bélgica, Romênia, Japão
tt0424345;1;Clerks II;\N;\N;original;\N;1;tt0424345;movie;Clerks II;Clerks II;0;2006;\N;97;Comedy;7.3;143025;Estados Unidos da América
tt0424880;1;Candy;\N;\N;original;\N;1;tt0424880;movie;Candy;Candy;0;2006;\N;108;Drama,Romance;7.2;49004;Austrália
tt0425112;1;Hot Fuzz;\N;\N;original;\N;1;tt0425112;movie;Hot Fuzz;Hot Fuzz;0;2007;\N;121;Action,Comedy,Mystery;7.8;554223;Reino Unido, França, Estados Unidos da América
tt0425210;1;Lucky Number Slevin;\N;\N;original;\N;1;tt0425210;movie;Lucky Number Slevin;Lucky Number Slevin;0;2006;\N;110;Crime,Drama,Thriller;7.7;333662;Reino Unido, Alemanha, Canadá, Estados Unidos da América
tt0425637;1;Chi bi;\N;\N;original;\N;1;tt0425637;movie;Red Cliff;Chi bi;0;2008;\N;148;Action,Adventure,Drama;7.3;49621;China, Hong Kong, Japão, Taiwan, Coreia do Sul, Estados Unidos da América
tt0426931;1;August Rush;\N;\N;original;\N;1;tt0426931;movie;August Rush;August Rush;0;2007;\N;114;Drama,Music;7.4;113204;Estados Unidos da América, Coreia do Sul
tt0427309;1;The Great Debaters;\N;\N;original;\N;1;tt0427309;movie;The Great Debaters;The Great Debaters;0;2007;\N;126;Biography,Drama,Romance;7.5;65230;Estados Unidos da América
tt0427312;1;Grizzly Man;\N;\N;original;\N;1;tt0427312;movie;Grizzly Man;Grizzly Man;0;2005;\N;103;Biography,Documentary;7.8;65019;Estados Unidos da América
tt0427944;1;Thank You for Smoking;\N;\N;original;\N;1;tt0427944;movie;Thank You for Smoking;Thank You for Smoking;0;2005;\N;92;Comedy,Drama;7.5;233070;Estados Unidos da América
tt0427954;1;Tom yum goong;\N;\N;original;\N;1;tt0427954;movie;The Protector;Tom yum goong;0;2005;\N;111;Action,Crime,Drama;7.0;39961;Tailândia, Estados Unidos da América, Hong Kong, França, Austrália
tt0428803;1;La marche de l'empereur;\N;\N;original;\N;1;tt0428803;movie;March of the Penguins;La marche de l'empereur;0;2005;\N;80;Documentary,Family;7.5;61325;França, Estados Unidos da América
tt0431197;1;The Kingdom;\N;\N;original;\N;1;tt0431197;movie;The Kingdom;The Kingdom;0;2007;\N;110;Action,Drama,Thriller;7.0;135359;Alemanha, Emirados Árabes Unidos, Estados Unidos da América
tt0431308;1;P.S. I Love You;\N;\N;original;\N;1;tt0431308;movie;P.S. I Love You;P.S. I Love You;0;2007;\N;126;Comedy,Drama,Romance;7.0;222758;Estados Unidos da América, Reino Unido
tt0432283;1;Fantastic Mr. Fox;\N;\N;original;\N;1;tt0432283;movie;Fantastic Mr. Fox;Fantastic Mr. Fox;0;2009;\N;87;Adventure,Animation,Comedy;7.9;289223;Estados Unidos da América, Reino Unido
tt0433383;1;Good Night, and Good Luck.;\N;\N;original;\N;1;tt0433383;movie;Good Night, and Good Luck.;Good Night, and Good Luck.;0;2005;\N;93;Biography,Drama,History;7.4;103672;Reino Unido, França, Japão, Estados Unidos da América
tt0434409;1;V for Vendetta;\N;\N;original;\N;1;tt0434409;movie;V for Vendetta;V for Vendetta;0;2005;\N;132;Action,Drama,Sci-Fi;8.1;1219803;Estados Unidos da América, Reino Unido, Alemanha
tt0435625;1;The Descent;\N;\N;original;\N;1;tt0435625;movie;The Descent;The Descent;0;2005;\N;99;Adventure,Horror,Thriller;7.2;261965;Reino Unido
tt0435679;1;Keith;\N;\N;original;\N;1;tt0435679;movie;Keith;Keith;0;2008;\N;95;Drama,Romance;7.3;38034;Estados Unidos da América
tt0435761;1;Toy Story 3;\N;\N;original;\N;1;tt0435761;movie;Toy Story 3;Toy Story 3;0;2010;\N;103;Adventure,Animation,Comedy;8.3;937291;Estados Unidos da América
tt0436697;1;The Queen;\N;\N;original;\N;1;tt0436697;movie;The Queen;The Queen;0;2006;\N;103;Biography,Drama;7.3;118064;Reino Unido, Estados Unidos da América, França, Itália
tt0437086;1;Alita: Battle Angel;\N;\N;original;\N;1;tt0437086;movie;Alita: Battle Angel;Alita: Battle Angel;0;2019;\N;122;Action,Adventure,Sci-Fi;7.3;314112;Japão, Canadá, Estados Unidos da América
tt0438315;1;Peaceful Warrior;\N;\N;original;\N;1;tt0438315;movie;Peaceful Warrior;Peaceful Warrior;0;2006;\N;120;Drama,Romance,Sport;7.2;30874;Estados Unidos da América, Alemanha
tt0440803;1;Shutter;\N;\N;original;\N;1;tt0440803;movie;Shutter;Shutter;0;2004;\N;97;Horror,Mystery,Thriller;7.0;51751;Tailândia
tt0440963;1;The Bourne Ultimatum;\N;\N;original;\N;1;tt0440963;movie;The Bourne Ultimatum;The Bourne Ultimatum;0;2007;\N;115;Action,Mystery,Thriller;8.0;673186;Estados Unidos da América, Alemanha, França, Espanha
tt0441773;1;Kung Fu Panda;\N;\N;original;\N;1;tt0441773;movie;Kung Fu Panda;Kung Fu Panda;0;2008;\N;92;Action,Adventure,Animation;7.6;555016;Estados Unidos da América, Japão, China, Rússia
tt0441909;1;Volver;\N;\N;original;\N;1;tt0441909;movie;Volver;Volver;0;2006;\N;121;Comedy,Drama;7.6;110696;Espanha, Reino Unido
tt0443453;1;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;\N;\N;original;\N;1;tt0443453;movie;Borat;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;0;2006;\N;84;Comedy;7.4;462681;Estados Unidos da América, Reino Unido
tt0443543;1;The Illusionist;\N;\N;original;\N;1;tt0443543;movie;The Illusionist;The Illusionist;0;2006;\N;110;Drama,Fantasy,Mystery;7.5;398356;Estados Unidos da América, República Tcheca
tt0443680;1;The Assassination of Jesse James by the Coward Robert Ford;\N;\N;original;\N;1;tt0443680;movie;The Assassination of Jesse James by the Coward Robert Ford;The Assassination of Jesse James by the Coward Robert Ford;0;2007;\N;160;Biography,Crime,Drama;7.5;198927;Estados Unidos da América, Canadá, Reino Unido
tt0443706;1;Zodiac;\N;\N;original;\N;1;tt0443706;movie;Zodiac;Zodiac;0;2007;\N;157;Crime,Drama,Mystery;7.7;640670;Estados Unidos da América
tt0445922;1;Across the Universe;\N;\N;original;\N;1;tt0445922;movie;Across the Universe;Across the Universe;0;2007;\N;133;Drama,Fantasy,History;7.3;116387;Reino Unido, Estados Unidos da América
tt0445990;1;Invincible;\N;\N;original;\N;1;tt0445990;movie;Invincible;Invincible;0;2006;\N;105;Biography,Drama,Sport;7.0;77769;Estados Unidos da América
tt0446029;1;Scott Pilgrim vs. the World;\N;\N;original;\N;1;tt0446029;movie;Scott Pilgrim vs. the World;Scott Pilgrim vs. the World;0;2010;\N;112;Action,Comedy,Fantasy;7.5;484072;Reino Unido, Canadá, Japão, Estados Unidos da América
tt0446059;1;Huo Yuan Jia;\N;\N;original;\N;1;tt0446059;movie;Fearless;Huo Yuan Jia;0;2006;\N;104;Action,Biography,Drama;7.6;80247;China, Hong Kong, Estados Unidos da América
tt0446755;1;The Painted Veil;\N;\N;original;\N;1;tt0446755;movie;The Painted Veil;The Painted Veil;0;2006;\N;125;Drama,Romance;7.4;98444;China, Canadá, Estados Unidos da América, Hong Kong
tt0448115;1;Shazam!;\N;\N;original;\N;1;tt0448115;movie;Shazam!;Shazam!;0;2019;\N;132;Action,Adventure,Comedy;7.0;402392;Estados Unidos da América, Canadá
tt0448134;1;Sunshine;\N;\N;original;\N;1;tt0448134;movie;Sunshine;Sunshine;0;2007;\N;107;Sci-Fi,Thriller;7.2;278325;Reino Unido, Estados Unidos da América
tt0449059;1;Little Miss Sunshine;\N;\N;original;\N;1;tt0449059;movie;Little Miss Sunshine;Little Miss Sunshine;0;2006;\N;101;Comedy,Drama;7.8;540662;Estados Unidos da América
tt0449088;1;Pirates of the Caribbean: At World's End;\N;\N;original;\N;1;tt0449088;movie;Pirates of the Caribbean: At World's End;Pirates of the Caribbean: At World's End;0;2007;\N;169;Action,Adventure,Fantasy;7.1;723016;Estados Unidos da América
tt0449467;1;Babel;\N;\N;original;\N;1;tt0449467;movie;Babel;Babel;0;2006;\N;143;Drama;7.5;324572;Estados Unidos da América, México, França, Japão
tt0450188;1;La Môme;\N;\N;original;\N;1;tt0450188;movie;La Vie En Rose;La Môme;0;2007;\N;140;Biography,Drama,Music;7.5;92627;França, Reino Unido, República Tcheca
tt0450259;1;Blood Diamond;\N;\N;original;\N;1;tt0450259;movie;Blood Diamond;Blood Diamond;0;2006;\N;143;Adventure,Drama,Thriller;8.0;610265;Estados Unidos da América, Alemanha, Reino Unido
tt0451094;1;Chinjeolhan geumjassi;\N;\N;original;\N;1;tt0451094;movie;Lady Vengeance;Chinjeolhan geumjassi;0;2005;\N;115;Crime,Drama,Thriller;7.5;89805;Coreia do Sul
tt0451279;1;Wonder Woman;\N;\N;original;\N;1;tt0451279;movie;Wonder Woman;Wonder Woman;0;2017;\N;141;Action,Adventure,Fantasy;7.3;722306;Estados Unidos da América, China, Hong Kong
tt0452623;1;Gone Baby Gone;\N;\N;original;\N;1;tt0452623;movie;Gone Baby Gone;Gone Baby Gone;0;2007;\N;114;Crime,Drama,Mystery;7.6;302943;Estados Unidos da América
tt0452694;1;The Time Traveler's Wife;\N;\N;original;\N;1;tt0452694;movie;The Time Traveler's Wife;The Time Traveler's Wife;0;2009;\N;107;Drama,Fantasy,Romance;7.1;162736;Estados Unidos da América
tt0453467;1;Deja Vu;\N;\N;original;\N;1;tt0453467;movie;Deja Vu;Deja Vu;0;2006;\N;126;Action,Crime,Sci-Fi;7.1;338810;Estados Unidos da América, Reino Unido
tt0453562;1;42;\N;\N;original;\N;1;tt0453562;movie;42;42;0;2013;\N;128;Biography,Drama,Sport;7.5;106306;Estados Unidos da América
tt0454848;1;Inside Man;\N;\N;original;\N;1;tt0454848;movie;Inside Man;Inside Man;0;2006;\N;129;Crime,Drama,Mystery;7.6;415283;Estados Unidos da América
tt0454921;1;The Pursuit of Happyness;\N;\N;original;\N;1;tt0454921;movie;The Pursuit of Happyness;The Pursuit of Happyness;0;2006;\N;117;Biography,Drama;8.0;595670;Estados Unidos da América
tt0455590;1;The Last King of Scotland;\N;\N;original;\N;1;tt0455590;movie;The Last King of Scotland;The Last King of Scotland;0;2006;\N;123;Biography,Drama,History;7.6;201961;Reino Unido, Alemanha, Estados Unidos da América
tt0455944;1;The Equalizer;\N;\N;original;\N;1;tt0455944;movie;The Equalizer;The Equalizer;0;2014;\N;132;Action,Crime,Thriller;7.3;449043;Estados Unidos da América
tt0456912;1;Dalkomhan insaeng;\N;\N;original;\N;1;tt0456912;movie;A Bittersweet Life;Dalkomhan insaeng;0;2005;\N;119;Action,Crime,Drama;7.5;45303;Coreia do Sul
tt0457430;1;El laberinto del fauno;\N;\N;original;\N;1;tt0457430;movie;Pan's Labyrinth;El laberinto del fauno;0;2006;\N;118;Drama,Fantasy,War;8.2;728046;México, Espanha
tt0457655;1;Efter brylluppet;\N;\N;original;\N;1;tt0457655;movie;After the Wedding;Efter brylluppet;0;2006;\N;120;Drama;7.6;38512;Dinamarca, Suécia, Reino Unido, Noruega
tt0457939;1;The Holiday;\N;\N;original;\N;1;tt0457939;movie;The Holiday;The Holiday;0;2006;\N;136;Comedy,Romance;7.0;350318;Estados Unidos da América
tt0458352;1;The Devil Wears Prada;\N;\N;original;\N;1;tt0458352;movie;The Devil Wears Prada;The Devil Wears Prada;0;2006;\N;109;Comedy,Drama;7.0;503837;Estados Unidos da América, França
tt0460740;1;Cashback;\N;\N;original;\N;1;tt0460740;movie;Cashback;Cashback;0;2006;\N;102;Comedy,Drama,Romance;7.1;93278;Reino Unido, Bélgica
tt0460989;1;The Wind That Shakes the Barley;\N;\N;original;\N;1;tt0460989;movie;The Wind that Shakes the Barley;The Wind That Shakes the Barley;0;2006;\N;127;Drama,War;7.5;57203;Irlanda, Reino Unido, Alemanha, Itália, Espanha, França, Suíça
tt0461770;1;Enchanted;\N;\N;original;\N;1;tt0461770;movie;Enchanted;Enchanted;0;2007;\N;107;Adventure,Animation,Comedy;7.1;224890;Estados Unidos da América, Argélia, Nova Zelândia
tt0462322;1;Grindhouse;\N;\N;original;\N;1;tt0462322;movie;Grindhouse;Grindhouse;0;2007;\N;191;Horror,Thriller;7.5;194533;Estados Unidos da América, Canadá
tt0462499;1;Rambo;\N;\N;original;\N;1;tt0462499;movie;Rambo;Rambo;0;2008;\N;92;Action,Thriller;7.0;251965;Alemanha, Estados Unidos da América
tt0462504;1;Rescue Dawn;\N;\N;original;\N;1;tt0462504;movie;Rescue Dawn;Rescue Dawn;0;2006;\N;125;Adventure,Biography,War;7.3;113988;Luxemburgo, Estados Unidos da América
tt0462538;1;The Simpsons Movie;\N;\N;original;\N;1;tt0462538;movie;The Simpsons Movie;The Simpsons Movie;0;2007;\N;87;Adventure,Animation,Comedy;7.3;358336;Estados Unidos da América
tt0463998;1;Freedom Writers;\N;\N;original;\N;1;tt0463998;movie;Freedom Writers;Freedom Writers;0;2007;\N;123;Biography,Crime,Drama;7.6;90193;Estados Unidos da América, Alemanha
tt0464141;1;El orfanato;\N;\N;original;\N;1;tt0464141;movie;The Orphanage;El orfanato;0;2007;\N;105;Drama,Horror,Mystery;7.4;167837;Espanha, México, França, Bélgica
tt0465538;1;Michael Clayton;\N;\N;original;\N;1;tt0465538;movie;Michael Clayton;Michael Clayton;0;2007;\N;119;Crime,Drama,Mystery;7.2;179799;Estados Unidos da América
tt0465551;1;Notes on a Scandal;\N;\N;original;\N;1;tt0465551;movie;Notes on a Scandal;Notes on a Scandal;0;2006;\N;92;Crime,Drama,Romance;7.4;87533;Reino Unido, Estados Unidos da América
tt0467406;1;Juno;\N;\N;original;\N;1;tt0467406;movie;Juno;Juno;0;2007;\N;96;Comedy,Drama;7.4;564232;Estados Unidos da América, Canadá
tt0468489;1;Half Nelson;\N;\N;original;\N;1;tt0468489;movie;Half Nelson;Half Nelson;0;2006;\N;106;Drama;7.1;94140;Estados Unidos da América
tt0468492;1;Goemool;\N;\N;original;\N;1;tt0468492;movie;The Host;Goemool;0;2006;\N;120;Drama,Horror,Sci-Fi;7.1;139250;Coreia do Sul, Japão
tt0468565;1;Tsotsi;\N;\N;original;\N;1;tt0468565;movie;Tsotsi;Tsotsi;0;2005;\N;94;Crime,Drama;7.2;32055;Reino Unido, África do Sul
tt0468569;1;The Dark Knight;\N;\N;original;\N;1;tt0468569;movie;The Dark Knight;The Dark Knight;0;2008;\N;152;Action,Crime,Drama;9.0;3041179;Estados Unidos da América, Reino Unido
tt0469494;1;There Will Be Blood;\N;\N;original;\N;1;tt0469494;movie;There Will Be Blood;There Will Be Blood;0;2007;\N;158;Drama;8.2;675726;Estados Unidos da América
tt0469623;1;Things We Lost in the Fire;\N;\N;original;\N;1;tt0469623;movie;Things We Lost in the Fire;Things We Lost in the Fire;0;2007;\N;118;Drama;7.1;30286;Estados Unidos da América, Reino Unido, Canadá
tt0470752;1;Ex Machina;\N;\N;original;\N;1;tt0470752;movie;Ex Machina;Ex Machina;0;2014;\N;108;Drama,Sci-Fi,Thriller;7.7;620559;Reino Unido, Estados Unidos da América
tt0470883;1;Organize Isler;\N;\N;original;\N;1;tt0470883;movie;Magic Carpet Ride;Organize Isler;0;2005;\N;106;Comedy,Crime;7.4;36640;Turquia
tt0472033;1;9;\N;\N;original;\N;1;tt0472033;movie;9;9;0;2009;\N;79;Action,Adventure,Animation;7.0;153523;Estados Unidos da América, Canadá, Luxemburgo, Reino Unido, Rússia
tt0472043;1;Apocalypto;\N;\N;original;\N;1;tt0472043;movie;Apocalypto;Apocalypto;0;2006;\N;139;Action,Adventure,Drama;7.8;346681;Estados Unidos da América, México
tt0472062;1;Charlie Wilson's War;\N;\N;original;\N;1;tt0472062;movie;Charlie Wilson's War;Charlie Wilson's War;0;2007;\N;102;Biography,Comedy,Drama;7.0;128514;Alemanha, Estados Unidos da América
tt0473308;1;Waitress;\N;\N;original;\N;1;tt0473308;movie;Waitress;Waitress;0;2007;\N;108;Comedy,Drama,Romance;7.0;50482;Estados Unidos da América
tt0473444;1;Man cheng jin dai huang jin jia;\N;\N;original;\N;1;tt0473444;movie;Curse of the Golden Flower;Man cheng jin dai huang jin jia;0;2006;\N;114;Action,Drama,Romance;7.0;46844;Hong Kong, China, Reino Unido, Estados Unidos da América
tt0473705;1;State of Play;\N;\N;original;\N;1;tt0473705;movie;State of Play;State of Play;0;2009;\N;127;Crime,Drama,Mystery;7.1;164340;Reino Unido, França, Estados Unidos da América
tt0473753;1;Angel-A;\N;\N;original;\N;1;tt0473753;movie;Angel-A;Angel-A;0;2005;\N;91;Comedy,Drama,Fantasy;7.0;36681;França
tt0475276;1;United 93;\N;\N;original;\N;1;tt0475276;movie;United 93;United 93;0;2006;\N;111;Action,Drama,History;7.6;113656;Reino Unido, França, Estados Unidos da América
tt0476735;1;Babam ve Oglum;\N;\N;original;\N;1;tt0476735;movie;My Father and My Son;Babam ve Oglum;0;2005;\N;112;Drama,Family;8.2;98007;Turquia
tt0477139;1;Wristcutters: A Love Story;\N;\N;original;\N;1;tt0477139;movie;Wristcutters: A Love Story;Wristcutters: A Love Story;0;2006;\N;88;Comedy,Drama,Fantasy;7.2;58922;Estados Unidos da América, Reino Unido
tt0477348;1;No Country for Old Men;\N;\N;original;\N;1;tt0477348;movie;No Country for Old Men;No Country for Old Men;0;2007;\N;122;Crime,Drama,Thriller;8.2;1132051;Estados Unidos da América
tt0478134;1;In the Valley of Elah;\N;\N;original;\N;1;tt0478134;movie;In the Valley of Elah;In the Valley of Elah;0;2007;\N;121;Crime,Drama,Mystery;7.1;76567;Estados Unidos da América
tt0478970;1;Ant-Man;\N;\N;original;\N;1;tt0478970;movie;Ant-Man;Ant-Man;0;2015;\N;117;Action,Comedy,Sci-Fi;7.2;756021;Estados Unidos da América
tt0479143;1;Rocky Balboa;\N;\N;original;\N;1;tt0479143;movie;Rocky Balboa;Rocky Balboa;0;2006;\N;102;Drama,Sport;7.1;238142;Estados Unidos da América
tt0480025;1;This Is England;\N;\N;original;\N;1;tt0480025;movie;This Is England;This Is England;0;2006;\N;101;Crime,Drama;7.7;132686;Reino Unido
tt0480249;1;I Am Legend;\N;\N;original;\N;1;tt0480249;movie;I Am Legend;I Am Legend;0;2007;\N;101;Drama,Horror,Sci-Fi;7.2;853784;Estados Unidos da América, Reino Unido
tt0480669;1;Los cronocrímenes;\N;\N;original;\N;1;tt0480669;movie;Timecrimes;Los cronocrímenes;0;2007;\N;92;Horror,Mystery,Sci-Fi;7.1;72387;Espanha
tt0481499;1;The Croods;\N;\N;original;\N;1;tt0481499;movie;The Croods;The Croods;0;2013;\N;98;Adventure,Animation,Comedy;7.1;244099;Estados Unidos da América
tt0482088;1;Hors de prix;\N;\N;original;\N;1;tt0482088;movie;Priceless;Hors de prix;0;2006;\N;106;Comedy,Romance;7.0;33847;França
tt0482546;1;Miss Potter;\N;\N;original;\N;1;tt0482546;movie;Miss Potter;Miss Potter;0;2006;\N;88;Biography,Drama,Romance;7.0;33127;Reino Unido, Estados Unidos da América, Ilha de Man
tt0482571;1;The Prestige;\N;\N;original;\N;1;tt0482571;movie;The Prestige;The Prestige;0;2006;\N;130;Drama,Mystery,Sci-Fi;8.5;1525258;Reino Unido, Estados Unidos da América
tt0485601;1;The Secret of Kells;\N;\N;original;\N;1;tt0485601;movie;The Secret of Kells;The Secret of Kells;0;2009;\N;75;Adventure,Animation,Family;7.5;39797;Irlanda, Bélgica, França, Luxemburgo
tt0485947;1;Mr. Nobody;\N;\N;original;\N;1;tt0485947;movie;Mr. Nobody;Mr. Nobody;0;2009;\N;141;Drama,Fantasy,Romance;7.7;252989;Bélgica, Alemanha, Canadá, França, Reino Unido, Luxemburgo, Estados Unidos da América
tt0486655;1;Stardust;\N;\N;original;\N;1;tt0486655;movie;Stardust;Stardust;0;2007;\N;127;Adventure,Fantasy,Romance;7.6;293243;Reino Unido, Estados Unidos da América, Islândia
tt0488120;1;Fracture;\N;\N;original;\N;1;tt0488120;movie;Fracture;Fracture;0;2007;\N;113;Crime,Drama,Thriller;7.2;228343;Alemanha, Estados Unidos da América
tt0490204;1;Reign Over Me;\N;\N;original;\N;1;tt0490204;movie;Reign Over Me;Reign Over Me;0;2007;\N;124;Drama;7.4;101419;Estados Unidos da América
tt0490215;1;Silence;\N;\N;original;\N;1;tt0490215;movie;Silence;Silence;0;2016;\N;161;Drama,History;7.2;128361;Estados Unidos da América, Reino Unido, Itália, Taiwan, México, Japão
tt0493430;1;Jackass Number Two;\N;\N;original;\N;1;tt0493430;movie;Jackass Number Two;Jackass Number Two;0;2006;\N;92;Action,Comedy,Documentary;7.0;81855;Estados Unidos da América
tt0497116;1;An Inconvenient Truth;\N;\N;original;\N;1;tt0497116;movie;An Inconvenient Truth;An Inconvenient Truth;0;2006;\N;96;Documentary;7.4;86299;Estados Unidos da América
tt0497465;1;Vicky Cristina Barcelona;\N;\N;original;\N;1;tt0497465;movie;Vicky Cristina Barcelona;Vicky Cristina Barcelona;0;2008;\N;96;Comedy,Drama,Romance;7.1;275920;Espanha, Estados Unidos da América
tt0498380;1;Letters from Iwo Jima;\N;\N;original;\N;1;tt0498380;movie;Letters from Iwo Jima;Letters from Iwo Jima;0;2006;\N;141;Action,Adventure,Drama;7.8;174393;Estados Unidos da América
tt0499549;1;Avatar;\N;\N;original;\N;1;tt0499549;movie;Avatar;Avatar;0;2009;\N;162;Action,Adventure,Fantasy;7.9;1436740;Estados Unidos da América, Reino Unido
tt0756683;1;The Man from Earth;\N;\N;original;\N;1;tt0756683;movie;The Man from Earth;The Man from Earth;0;2007;\N;87;Drama,Fantasy,Mystery;7.8;210810;Estados Unidos da América
tt0758742;1;Death Note: Desu nôto;\N;\N;original;\N;1;tt0758742;movie;Death Note;Death Note: Desu nôto;0;2006;\N;126;Crime,Drama,Fantasy;7.5;32770;Japão
tt0758758;1;Into the Wild;\N;\N;original;\N;1;tt0758758;movie;Into the Wild;Into the Wild;0;2007;\N;148;Adventure,Biography,Drama;8.0;682129;Estados Unidos da América
tt0758774;1;Body of Lies;\N;\N;original;\N;1;tt0758774;movie;Body of Lies;Body of Lies;0;2008;\N;128;Action,Drama,Thriller;7.0;246140;Estados Unidos da América, Reino Unido
tt0758794;1;We Are Marshall;\N;\N;original;\N;1;tt0758794;movie;We Are Marshall;We Are Marshall;0;2006;\N;131;Drama,Sport;7.1;66582;Estados Unidos da América
tt0762073;1;Bakjwi;\N;\N;original;\N;1;tt0762073;movie;Thirst;Bakjwi;0;2009;\N;134;Drama,Fantasy,Horror;7.1;53334;Coreia do Sul, Estados Unidos da América
tt0765010;1;Brothers;\N;\N;original;\N;1;tt0765010;movie;Brothers;Brothers;0;2009;\N;105;Drama,Thriller,War;7.1;162483;Estados Unidos da América
tt0765429;1;American Gangster;\N;\N;original;\N;1;tt0765429;movie;American Gangster;American Gangster;0;2007;\N;157;Biography,Crime,Drama;7.8;473701;Reino Unido, Estados Unidos da América
tt0765432;1;Der Baader Meinhof Komplex;\N;\N;original;\N;1;tt0765432;movie;The Baader Meinhof Complex;Der Baader Meinhof Komplex;0;2008;\N;150;Action,Biography,Crime;7.3;41067;Alemanha, França, República Tcheca, Marrocos, Estados Unidos da América
tt0765443;1;Eastern Promises;\N;\N;original;\N;1;tt0765443;movie;Eastern Promises;Eastern Promises;0;2007;\N;100;Crime,Drama,Thriller;7.6;271612;Reino Unido, Canadá, Estados Unidos da América
tt0770802;1;Samsara;\N;\N;original;\N;1;tt0770802;movie;Samsara;Samsara;0;2011;\N;102;Documentary,Music;8.4;39203;Estados Unidos da América, Indonésia, Singapura, Tailândia, Quênia, Dinamarca, Brasil, Jordânia, Emirados Árabes Unidos, Arábia Saudita, África do Sul, Itália, Gana, Egito, China, Japão, Coreia do Sul
